<sha256 _hashlib.HASH object @ 0x13e3666b0>,vivo usb to type c cable for fast charger and data transfer 1 meter for all android mobile - 1 meter,279.0,https://www.snapdeal.com/product/vivo-type-c-cable-white/629518290144
<sha256 _hashlib.HASH object @ 0x13e3666b0>,"nbox usb charger dual port 5v/2.4a(12watt) wall power charger, usb wall charger adapter for samsung ,redmi , xiaomi, one plus,realme,vivo ,oppo, huawei,asus and more made in india, bis certified (white)",299.0,https://www.snapdeal.com/product/nbox-usb-24a-wall-charger/651556900448
<sha256 _hashlib.HASH object @ 0x13e3666d0>,"portronics adapto 66:2.4 a charger with dual usb ports ,white (por 1066)",249.0,https://www.snapdeal.com/product/portronics-24a-wall-charger/663713435646
<sha256 _hashlib.HASH object @ 0x13e3666d0>,"portronics adapto 62:2.4 a charger with single usb port ,white (por 1062)",199.0,https://www.snapdeal.com/product/portronics-24a-travel-charger/627155101705
<sha256 _hashlib.HASH object @ 0x13e3666d0>,"portronics adapto iii:dual usb port with ac socket ,black (por 1362)",359.0,https://www.snapdeal.com/product/portronics-34a-wall-charger/627231603521
<sha256 _hashlib.HASH object @ 0x13e3666d0>,"nbox dash charger 20w 5v 4a adapter compatible for oneplus bullets, nord, 7, 6t, 6, 5, 5t, 3t, 3 (dash charger, white)",399.0,https://www.snapdeal.com/product/nbox-no-cable-31a-charging/659436750339
<sha256 _hashlib.HASH object @ 0x13e3666d0>,hi-plus 3.1a wall charger,449.0,https://www.snapdeal.com/product/hiplus-31a-wall-charger/673311023566
<sha256 _hashlib.HASH object @ 0x13e3666d0>,nbox - multicolor 2.1a magnetic charging cable 1 meter,249.0,https://www.snapdeal.com/product/nbox-multicolor-21a-magnetic-charging/635449278809
<sha256 _hashlib.HASH object @ 0x13e3666d0>,"nbox wall adapter with 3.4a (18watt)charging single usb port /adaptor for mobile phones, power banks, ios & android devices samsung ,redmi , xiaomi, one plus,realme,vivo ,oppo, huawei,asus bis certified (white)",349.0,https://www.snapdeal.com/product/nbox-no-cable-34a-wall/645867428893
<sha256 _hashlib.HASH object @ 0x13e366690>,"portronics adapto 64:3.0a quick charger with single usb port ,black (por 1064)",379.0,https://www.snapdeal.com/product/portronics-3a-wall-charger/646173269843
<sha256 _hashlib.HASH object @ 0x13e366690>,intex - usb 2a wall charger,399.0,https://www.snapdeal.com/product/intex-usb-2a-wall-charger/674640071979
<sha256 _hashlib.HASH object @ 0x13e366690>,hi-plus 3a wall charger,699.0,https://www.snapdeal.com/product/hiplus-3a-wall-charger/679144940798
<sha256 _hashlib.HASH object @ 0x13e366690>,"portronics konnect a trio:3-in-1 multi functional cable ,black (por 1313)",229.0,https://www.snapdeal.com/product/portronics-lightning-cable-black-12/677914690634
<sha256 _hashlib.HASH object @ 0x13e366690>,portronics - grey 3a aux cable 2 meter,229.0,https://www.snapdeal.com/product/portronics-grey-3a-aux-cable/638370081424
<sha256 _hashlib.HASH object @ 0x13e366690>,intex - type c 3.4a turbopower wall charger,799.0,https://www.snapdeal.com/product/intex-type-c-34a-turbopower/686749124389
<sha256 _hashlib.HASH object @ 0x13e366690>,"portronics konnect dash:1 mtr.dash charger type-c cable ,red (por 1293)",239.0,https://www.snapdeal.com/product/portronics-usb-data-cable-red/661609448029
<sha256 _hashlib.HASH object @ 0x13e366690>,nbox black 3a pvc type c fast charging data transfer phone mobile cable 1 meter pack of 2,229.0,https://www.snapdeal.com/product/nbox-black-3a-multi-pin/644266765235
<sha256 _hashlib.HASH object @ 0x13e366690>,kizy 3.1a wall charger,410.0,https://www.snapdeal.com/product/kizy-31a-wall-charger/641960471937
